"battle-pieces" "chapman-iliad" "chapman-odyssey" "confidence-man" "hawthorne-and-his-mosses" "israel-potter" "milton-complete" "moby-dick" "piazza-tales" "pierre" "shakespeare-complete"
"westmoreland" 0 0 0 0 0 0 0 0 0 0 0.0061142405980259
"astern" 0 0.00173909010805547 0 0.00106895851372008 0 0.0107105698023135 0 0.0135919872891484 0.00624414611301904 0 0
"bachelor" 0 0 0 0.0181722947332414 0 0.0015300814003305 0 0.00281213530120313 0 0.00325163069279244 0.00212669238192205
"backward" 0.00325828418754684 0.00115939340537031 0.00055518234964274 0.00213791702744017 0 0.0015300814003305 0.00211623789335572 0.0037495137349375 0.00124882922260381 0.0052026091084679 0.00239252892966231
"beds" 0.00977485256264051 0.00231878681074062 0.0027759117482137 0.00213791702744017 0 0 0.00352706315559286 0.00140606765060156 0 0.00325163069279244 0.00239252892966231
"bodily" 0 0 0 0 0 0.0015300814003305 0 0.0121859196385469 0.00374648766781143 0.00780391366270184 0.000398754821610385
"branches" 0 0.00289848351342578 0.00055518234964274 0.00106895851372008 0.0141663125088539 0.0015300814003305 0.00634871368006716 0.00234344608433594 0.00374648766781143 0.00260130455423395 0.00199377410805192
"carries" 0 0.000579696702685155 0 0 0 0.0015300814003305 0.000705412631118573 0.007499027469875 0.00374648766781143 0.000650326138558487 0.00292420202514282
"chain" 0 0.00231878681074062 0.0027759117482137 0.00427583405488033 0 0.003060162800661 0.00141082526223715 0.00187475686746875 0.00249765844520762 0.00390195683135092 0.00212669238192205
"cromwell" 0 0 0 0 0 0 0.00141082526223715 0 0 0 0.00571548577641551
"dawn" 0.019549705125281 0 0.00055518234964274 0.00213791702744017 0.0283326250177079 0.00918048840198299 0.00423247578671144 0.00421820295180469 0.00874180455822666 0.00260130455423395 0.000265836547740256
"driving" 0.00651656837509368 0.00231878681074062 0.00333109409785644 0.00213791702744017 0 0.0107105698023135 0.00211623789335572 0.00421820295180469 0.00249765844520762 0.00260130455423395 0.000797509643220769
"drove" 0.00325828418754684 0.00405787691879609 0.00111036469928548 0 0 0.00459024420099149 0.0077595389423043 0.00140606765060156 0.00374648766781143 0.00650326138558487 0.000664591369350641
"element" 0 0 0 0.00106895851372008 0 0.0015300814003305 0.00423247578671144 0.00515558138553906 0.00249765844520762 0.00845423980126033 0.00146210101257141
"erect" 0.00325828418754684 0.00231878681074062 0.00333109409785644 0.00213791702744017 0 0.00459024420099149 0.0077595389423043 0.00609295981927344 0.00249765844520762 0.000650326138558487 0.000265836547740256
"exact" 0 0 0.0027759117482137 0.00427583405488033 0 0.0107105698023135 0.00493788841783001 0.0037495137349375 0.00249765844520762 0.00195097841567546 0.00119626446483115
"exchange" 0.00325828418754684 0.00115939340537031 0 0.00106895851372008 0 0.00459024420099149 0 0.000937378433734375 0.00249765844520762 0.00130065227711697 0.0042533847638441
"fairer" 0 0.000579696702685155 0.00111036469928548 0 0 0 0.00564330104894858 0.000468689216867188 0 0.000650326138558487 0.0042533847638441
"floating" 0 0 0.00111036469928548 0.00106895851372008 0 0.003060162800661 0.00423247578671144 0.0121859196385469 0.00374648766781143 0.00260130455423395 0.000132918273870128
"followers" 0.00651656837509368 0 0.00111036469928548 0 0 0 0.00211623789335572 0 0 0 0.00505089440706487
"forlorn" 0 0.00173909010805547 0.00055518234964274 0.00213791702744017 0 0.0107105698023135 0.00564330104894858 0.000937378433734375 0.00249765844520762 0.00650326138558487 0.00132918273870128
"forsooth" 0.00325828418754684 0 0.00055518234964274 0.00213791702744017 0 0 0 0 0 0.00260130455423395 0.00491797613319474
"fruitful" 0 0.00695636043222186 0.00721737054535562 0 0 0 0.00493788841783001 0 0 0 0.00172793756031167
"gazed" 0.00651656837509368 0 0 0.00106895851372008 0 0.0015300814003305 0 0.00468689216867188 0.00874180455822666 0.0130065227711697 0.000531673095480513
"gentlewoman" 0 0 0 0 0 0 0 0 0 0 0.00598132232415577
"gun" 0.0619073995633899 0 0 0.00320687554116025 0 0.0198910582042965 0 0.00281213530120313 0.00124882922260381 0 0.000398754821610385
"hunted" 0.00651656837509368 0.000579696702685155 0.00166554704892822 0.00106895851372008 0 0.015300814003305 0 0.00890509512047656 0.00249765844520762 0.00130065227711697 0.000664591369350641
"kin" 0.00977485256264051 0 0 0.00320687554116025 0.0141663125088539 0.0015300814003305 0 0.000937378433734375 0.00249765844520762 0.00130065227711697 0.00412046648997397
"lancaster" 0 0 0 0 0 0 0 0 0 0 0.00598132232415577
"laughed" 0.00651656837509368 0 0.00055518234964274 0.00748270959604058 0 0.00459024420099149 0 0.00328082451807031 0.00249765844520762 0.00585293524702638 0.0018608558341818
"leader" 0.0228079893128279 0.0052172703241664 0.00111036469928548 0 0 0.003060162800661 0.00564330104894858 0.00234344608433594 0.00874180455822666 0.000650326138558487 0.000531673095480513
"longing" 0 0 0.00055518234964274 0.00213791702744017 0 0.00459024420099149 0.00352706315559286 0.00140606765060156 0.00374648766781143 0.00715358752414336 0.00225961065579218
"lungs" 0 0.00115939340537031 0.00055518234964274 0.00427583405488033 0.0141663125088539 0 0 0.007499027469875 0.00124882922260381 0.00325163069279244 0.00199377410805192
"marked" 0.019549705125281 0 0 0.00427583405488033 0 0.00459024420099149 0 0.00796771668674219 0.00624414611301904 0.00390195683135092 0.000531673095480513
"minister" 0.00325828418754684 0.000579696702685155 0.00111036469928548 0.00213791702744017 0 0 0.00352706315559286 0.000468689216867188 0.00124882922260381 0.00130065227711697 0.00398754821610385
"nature^s" 0.0260662735003747 0 0 0.00320687554116025 0 0 0 0.000937378433734375 0.00249765844520762 0.00130065227711697 0.00372171166836359
"noted" 0.00325828418754684 0.00347818021611093 0.00222072939857096 0 0 0.00459024420099149 0.000705412631118573 0.00140606765060156 0.00499531689041524 0.000650326138558487 0.00292420202514282
"nuptials" 0 0.00347818021611093 0.0172106528389249 0 0 0 0.00141082526223715 0 0 0.00260130455423395 0.000265836547740256
"opened" 0.00325828418754684 0 0 0.00106895851372008 0 0.00765040700165249 0 0.00421820295180469 0.00999063378083047 0.0123561966326113 0.000265836547740256
"opportunity" 0 0 0 0.00855166810976066 0.0141663125088539 0.0137707326029745 0.00141082526223715 0.00234344608433594 0.00499531689041524 0.00195097841567546 0.00172793756031167
"outside" 0 0 0.00055518234964274 0.00534479256860041 0 0.00765040700165249 0.00282165052447429 0.00328082451807031 0.00499531689041524 0.00325163069279244 0.0018608558341818
"pacific" 0.00325828418754684 0 0 0.00106895851372008 0 0 0.000705412631118573 0.0159354333734844 0.00999063378083047 0 0
"painter" 0 0 0 0 0 0 0 0.000937378433734375 0.00124882922260381 0 0.00558256750254538
"poesy" 0 0.015072114269814 0.00721737054535562 0 0 0 0 0 0 0.00130065227711697 0.000531673095480513
"practical" 0.00325828418754684 0 0 0.0106895851372008 0.0141663125088539 0.0015300814003305 0 0.00609295981927344 0.00124882922260381 0.0117058704940528 0
"prevented" 0 0.00231878681074062 0.00166554704892822 0.00320687554116025 0 0.00459024420099149 0.00352706315559286 0.000937378433734375 0.00499531689041524 0.00130065227711697 0.00252544720353244
"proclaim" 0 0.000579696702685155 0.00333109409785644 0 0 0.0015300814003305 0.00211623789335572 0 0.00124882922260381 0 0.00438630303771423
"pylos" 0 0.0052172703241664 0.0199865645871386 0 0 0 0 0 0 0 0
"rance" 0 0.00347818021611093 0.0210969292864241 0 0 0 0.000705412631118573 0 0 0 0
"ranks" 0.0130331367501874 0.00579696702685155 0.00166554704892822 0.00213791702744017 0 0.003060162800661 0.00493788841783001 0.000937378433734375 0.00249765844520762 0 0.00172793756031167
"regions" 0.00651656837509368 0 0.00222072939857096 0.00213791702744017 0 0.00459024420099149 0.00987577683566002 0.00187475686746875 0.00374648766781143 0.00455228296990941 0.000797509643220769
"rules" 0.00651656837509368 0.00753605713490702 0.0055518234964274 0 0 0 0.0077595389423043 0.00140606765060156 0 0.000650326138558487 0.000664591369350641
"ruth" 0 0.0121736307563883 0.00888291759428384 0 0 0 0.00352706315559286 0 0 0 0.000398754821610385
"shirt" 0 0.00115939340537031 0.0027759117482137 0.00213791702744017 0 0.0137707326029745 0 0.00421820295180469 0.00374648766781143 0.000650326138558487 0.0018608558341818
"shoot" 0 0.00405787691879609 0.00333109409785644 0.00213791702744017 0 0.0015300814003305 0.00141082526223715 0.00234344608433594 0.00124882922260381 0 0.00279128375127269
"sisters" 0.00325828418754684 0.0052172703241664 0.00111036469928548 0 0 0 0.00352706315559286 0 0.00124882922260381 0.00455228296990941 0.00265836547740256
"slightly" 0 0 0.00111036469928548 0.00106895851372008 0 0.00459024420099149 0.00211623789335572 0.00609295981927344 0.00374648766781143 0.00715358752414336 0.00119626446483115
"sounded" 0 0.00173909010805547 0.00222072939857096 0 0 0 0.000705412631118573 0.0037495137349375 0.00374648766781143 0.000650326138558487 0.00332295684675321
"spiritual" 0 0 0 0.00427583405488033 0.0141663125088539 0 0.00705412631118573 0.00515558138553906 0.00124882922260381 0.00845423980126033 0.000664591369350641
"steer" 0.00325828418754684 0.00231878681074062 0.00943809994392658 0.00427583405488033 0 0.00612032560132199 0.000705412631118573 0.00421820295180469 0.00124882922260381 0.000650326138558487 0.000398754821610385
"stolen" 0 0 0 0.00106895851372008 0 0.0015300814003305 0 0.00140606765060156 0.00374648766781143 0.00390195683135092 0.00412046648997397
"suffice" 0 0.00347818021611093 0.00055518234964274 0.00320687554116025 0 0.00459024420099149 0.00423247578671144 0.000937378433734375 0.00499531689041524 0.00455228296990941 0.00172793756031167
"threshold" 0 0 0.00444145879714192 0.00106895851372008 0 0.00459024420099149 0.00141082526223715 0.00187475686746875 0.0149859506712457 0.00715358752414336 0.000531673095480513
"urged" 0.0162914209377342 0 0 0.00427583405488033 0 0.0015300814003305 0 0.00140606765060156 0.00499531689041524 0 0.00372171166836359
"veil" 0.0130331367501874 0.00637666372953671 0.00610700584607014 0.00106895851372008 0 0 0.00211623789335572 0.00328082451807031 0 0.00195097841567546 0.000664591369350641
"wedded" 0 0 0.00222072939857096 0 0 0.003060162800661 0.00423247578671144 0.00234344608433594 0 0.00910456593981882 0.0018608558341818
"yards" 0 0 0 0 0 0.0107105698023135 0 0.0117172304216797 0.00874180455822666 0.00130065227711697 0.000531673095480513
"yields" 0.00977485256264051 0.00579696702685155 0.0055518234964274 0 0 0.0015300814003305 0.00352706315559286 0.00140606765060156 0 0 0.00172793756031167
"^" 0 0 0 0.0470341746036836 0 0 0 0 0 0 0
"accuse" 0 0.00173909010805547 0.00166554704892822 0 0 0 0.00564330104894858 0 0 0.000650326138558487 0.00385462994223372
"admire" 0 0.00405787691879609 0.00721737054535562 0.00534479256860041 0 0 0.00634871368006716 0.00140606765060156 0 0.000650326138558487 0.000797509643220769
"ambitious" 0 0 0.00055518234964274 0 0 0.0015300814003305 0.00564330104894858 0.00140606765060156 0.00374648766781143 0.00130065227711697 0.00345587512062333
"array" 0.00977485256264051 0.000579696702685155 0.00444145879714192 0 0 0 0.00917036420454145 0.00140606765060156 0.00249765844520762 0.00260130455423395 0.00132918273870128
"backs" 0 0.00463757362148124 0.00111036469928548 0 0 0.0015300814003305 0.00141082526223715 0.00515558138553906 0.00499531689041524 0 0.00212669238192205
"bishop" 0 0 0 0.00106895851372008 0 0 0 0.00234344608433594 0 0.00130065227711697 0.00478505785932462
"blaze" 0.00977485256264051 0.00579696702685155 0.00111036469928548 0 0 0.003060162800661 0.0105811894667786 0.000937378433734375 0.00124882922260381 0.000650326138558487 0.00106334619096103
"bleed" 0.00325828418754684 0.00115939340537031 0.00111036469928548 0 0 0 0.00211623789335572 0.000468689216867188 0 0.00195097841567546 0.0042533847638441
"breeze" 0.00325828418754684 0 0 0.00213791702744017 0.0141663125088539 0.00612032560132199 0 0.00890509512047656 0.0162347798938495 0.00195097841567546 0.000132918273870128
"burthen" 0 0.00347818021611093 0.00666218819571288 0 0 0 0 0 0 0 0.00345587512062333
"cannon" 0.0260662735003747 0 0 0 0 0.018360976803966 0 0.00187475686746875 0.00624414611301904 0 0.00199377410805192
"circe" 0.00325828418754684 0 0.0216521116360669 0 0 0 0.00282165052447429 0 0 0 0
"comforts" 0 0.00173909010805547 0.00666218819571288 0 0 0.003060162800661 0.00211623789335572 0.000468689216867188 0 0.000650326138558487 0.00292420202514282
"concern" 0 0 0.00055518234964274 0.0138964606783611 0 0.003060162800661 0.00141082526223715 0.00468689216867188 0.00249765844520762 0.00390195683135092 0.00106334619096103
"conversation" 0 0 0.00111036469928548 0.00427583405488033 0 0.015300814003305 0.00211623789335572 0.00234344608433594 0.0112394630034343 0.00130065227711697 0.00119626446483115
"cottage" 0 0.000579696702685155 0.00333109409785644 0 0 0 0.00423247578671144 0.00140606765060156 0.00874180455822666 0.00975489207837731 0.000797509643220769
"crest" 0.00977485256264051 0.00463757362148124 0.00111036469928548 0.00320687554116025 0 0 0.00352706315559286 0.000937378433734375 0.00124882922260381 0.00130065227711697 0.00239252892966231
"debt" 0 0.000579696702685155 0.00166554704892822 0 0 0.00459024420099149 0.00282165052447429 0 0 0 0.00438630303771423
"deserts" 0 0.00463757362148124 0.00610700584607014 0 0 0.0015300814003305 0.00211623789335572 0.000937378433734375 0.00124882922260381 0 0.00239252892966231
"deserves" 0 0.00173909010805547 0.00111036469928548 0 0 0 0.000705412631118573 0.00140606765060156 0 0.00130065227711697 0.00438630303771423
"discharge" 0 0.00173909010805547 0.00222072939857096 0.00320687554116025 0 0.0015300814003305 0.00211623789335572 0.000468689216867188 0.00499531689041524 0.00260130455423395 0.00279128375127269
"discovered" 0 0 0 0.00427583405488033 0.0141663125088539 0.012240651202644 0.000705412631118573 0.00421820295180469 0.00749297533562285 0.00390195683135092 0.00119626446483115
"disguised" 0 0 0 0.00106895851372008 0 0.00459024420099149 0 0 0.00124882922260381 0.00325163069279244 0.00451922131158436
"employed" 0.00651656837509368 0 0 0.00320687554116025 0 0.015300814003305 0 0.00703033825300781 0.0112394630034343 0.00195097841567546 0.000265836547740256
"evinced" 0 0 0 0.00320687554116025 0.0283326250177079 0.0015300814003305 0 0.00984247355421094 0.0112394630034343 0.0052026091084679 0
"finest" 0 0.00289848351342578 0.00222072939857096 0.00213791702744017 0 0 0.000705412631118573 0.00281213530120313 0.00499531689041524 0.0104052182169358 0.000797509643220769
"fisherman" 0 0 0 0 0 0 0 0.00328082451807031 0 0 0.00491797613319474
"flatter" 0 0.000579696702685155 0.00055518234964274 0.00213791702744017 0 0.0015300814003305 0.000705412631118573 0.000468689216867188 0.00124882922260381 0 0.00478505785932462
"frozen" 0.00977485256264051 0.000579696702685155 0.00055518234964274 0.00320687554116025 0 0.003060162800661 0.00352706315559286 0.00468689216867188 0.00249765844520762 0.00455228296990941 0.00132918273870128
"furious" 0.0130331367501874 0.0052172703241664 0.00055518234964274 0 0 0.00459024420099149 0.00634871368006716 0.00328082451807031 0 0.000650326138558487 0.00132918273870128
"govern" 0 0.00405787691879609 0.00721737054535562 0 0 0 0.00352706315559286 0 0 0 0.00252544720353244
"hie" 0 0.000579696702685155 0.00055518234964274 0 0 0.0015300814003305 0.00141082526223715 0.000468689216867188 0 0.000650326138558487 0.00491797613319474
"hoisted" 0 0.00115939340537031 0.00111036469928548 0.00106895851372008 0 0.00612032560132199 0 0.0135919872891484 0.00624414611301904 0 0.000132918273870128
"humours" 0 0.00463757362148124 0.00388627644749918 0 0 0 0.00141082526223715 0 0 0 0.00358879339449346
"indifferent" 0 0 0 0.0064137510823205 0 0.003060162800661 0 0.00515558138553906 0.00249765844520762 0.0052026091084679 0.00199377410805192
"interior" 0 0 0 0.00106895851372008 0 0.003060162800661 0 0.00562427060240625 0.00999063378083047 0.0117058704940528 0.000398754821610385
"israel^s" 0 0 0 0 0 0.0535528490115674 0.00634871368006716 0 0 0 0
"jealousy" 0 0 0.00055518234964274 0.00213791702744017 0 0.003060162800661 0 0.000468689216867188 0.00124882922260381 0.00390195683135092 0.00412046648997397
"join^d" 0 0.0127533274590734 0 0 0 0 0.00211623789335572 0 0 0 0.00252544720353244
"kingdoms" 0 0.00231878681074062 0.00111036469928548 0 0 0.00612032560132199 0.00634871368006716 0.000468689216867188 0 0.000650326138558487 0.00305712029901295
"landlord" 0 0 0 0 0 0.0015300814003305 0 0.01499805493975 0.00499531689041524 0.00325163069279244 0.000265836547740256
"larger" 0.0162914209377342 0.000579696702685155 0 0.00320687554116025 0 0.00459024420099149 0.000705412631118573 0.00421820295180469 0.00374648766781143 0.00910456593981882 0.000664591369350641
"laying" 0 0.00347818021611093 0.0027759117482137 0.00534479256860041 0 0.00612032560132199 0 0.00281213530120313 0.00374648766781143 0.00130065227711697 0.00172793756031167
